time,level,message
"2025-10-16 22:52:55,454",INFO,"Epoch 71 | Train Loss: 0.0654
"
"2025-10-16 22:52:57,019",INFO,"Epoch 71 | Val Loss: 0.0641 | Val IoU: 0.9213 (82/89)
"
"2025-10-16 22:52:57,019",INFO,"IoU未提升（当前:0.9213 最佳:0.9663），模型不保存
"
"2025-10-16 22:52:57,019",INFO,"Epoch 71 finished in 12.2s
"
"2025-10-16 22:53:07,722",INFO,"Epoch 72 | Train Loss: 0.0639
"
"2025-10-16 22:53:09,327",INFO,"Epoch 72 | Val Loss: 0.0620 | Val IoU: 0.9663 (86/89)
"
"2025-10-16 22:53:09,327",INFO,"IoU未提升（当前:0.9663 最佳:0.9663），模型不保存
"
"2025-10-16 22:53:09,327",INFO,"Epoch 72 finished in 12.3s
"
"2025-10-16 22:53:20,050",INFO,"Epoch 73 | Train Loss: 0.0630
"
"2025-10-16 22:53:21,608",INFO,"Epoch 73 | Val Loss: 0.0667 | Val IoU: 0.9326 (83/89)
"
"2025-10-16 22:53:21,608",INFO,"IoU未提升（当前:0.9326 最佳:0.9663），模型不保存
"
"2025-10-16 22:53:21,608",INFO,"Epoch 73 finished in 12.3s
"
"2025-10-16 22:53:32,255",INFO,"Epoch 74 | Train Loss: 0.0663
"
"2025-10-16 22:53:33,816",INFO,"Epoch 74 | Val Loss: 0.0684 | Val IoU: 0.8652 (77/89)
"
"2025-10-16 22:53:33,816",INFO,"IoU未提升（当前:0.8652 最佳:0.9663），模型不保存
"
"2025-10-16 22:53:33,816",INFO,"Epoch 74 finished in 12.2s
"
"2025-10-16 22:53:44,523",INFO,"Epoch 75 | Train Loss: 0.0639
"
"2025-10-16 22:53:46,114",INFO,"Epoch 75 | Val Loss: 0.0595 | Val IoU: 0.9101 (81/89)
"
"2025-10-16 22:53:46,114",INFO,"IoU未提升（当前:0.9101 最佳:0.9663），模型不保存
"
"2025-10-16 22:53:46,115",INFO,"Epoch 75 finished in 12.3s
"
"2025-10-16 22:53:56,771",INFO,"Epoch 76 | Train Loss: 0.0624
"
"2025-10-16 22:53:58,402",INFO,"Epoch 76 | Val Loss: 0.0649 | Val IoU: 0.9326 (83/89)
"
"2025-10-16 22:53:58,402",INFO,"IoU未提升（当前:0.9326 最佳:0.9663），模型不保存
"
"2025-10-16 22:53:58,402",INFO,"Epoch 76 finished in 12.3s
"
"2025-10-16 22:54:09,171",INFO,"Epoch 77 | Train Loss: 0.0637
"
"2025-10-16 22:54:10,743",INFO,"Epoch 77 | Val Loss: 0.0707 | Val IoU: 0.8876 (79/89)
"
"2025-10-16 22:54:10,743",INFO,"IoU未提升（当前:0.8876 最佳:0.9663），模型不保存
"
"2025-10-16 22:54:10,743",INFO,"Epoch 77 finished in 12.3s
"
"2025-10-16 22:54:21,468",INFO,"Epoch 78 | Train Loss: 0.0667
"
"2025-10-16 22:54:23,080",INFO,"Epoch 78 | Val Loss: 0.0631 | Val IoU: 0.8876 (79/89)
"
"2025-10-16 22:54:23,080",INFO,"IoU未提升（当前:0.8876 最佳:0.9663），模型不保存
"
"2025-10-16 22:54:23,080",INFO,"Epoch 78 finished in 12.3s
"
"2025-10-16 22:54:33,750",INFO,"Epoch 79 | Train Loss: 0.0628
"
"2025-10-16 22:54:35,294",INFO,"Epoch 79 | Val Loss: 0.0590 | Val IoU: 0.8764 (78/89)
"
"2025-10-16 22:54:35,294",INFO,"IoU未提升（当前:0.8764 最佳:0.9663），模型不保存
"
"2025-10-16 22:54:35,294",INFO,"Epoch 79 finished in 12.2s
"
"2025-10-16 22:54:45,908",INFO,"Epoch 80 | Train Loss: 0.0640
"
"2025-10-16 22:54:47,509",INFO,"Epoch 80 | Val Loss: 0.0647 | Val IoU: 0.9326 (83/89)
"
"2025-10-16 22:54:47,510",INFO,"IoU未提升（当前:0.9326 最佳:0.9663），模型不保存
"
"2025-10-16 22:54:47,510",INFO,"Epoch 80 finished in 12.2s
"
"2025-10-16 22:54:58,255",INFO,"Epoch 81 | Train Loss: 0.0632
"
"2025-10-16 22:54:59,924",INFO,"Epoch 81 | Val Loss: 0.0564 | Val IoU: 0.9438 (84/89)
"
"2025-10-16 22:54:59,924",INFO,"IoU未提升（当前:0.9438 最佳:0.9663），模型不保存
"
"2025-10-16 22:54:59,924",INFO,"Epoch 81 finished in 12.4s
"
"2025-10-16 22:55:10,580",INFO,"Epoch 82 | Train Loss: 0.0613
"
"2025-10-16 22:55:12,154",INFO,"Epoch 82 | Val Loss: 0.0668 | Val IoU: 0.9326 (83/89)
"
"2025-10-16 22:55:12,154",INFO,"IoU未提升（当前:0.9326 最佳:0.9663），模型不保存
"
"2025-10-16 22:55:12,154",INFO,"Epoch 82 finished in 12.2s
"
"2025-10-16 22:55:22,815",INFO,"Epoch 83 | Train Loss: 0.0628
"
"2025-10-16 22:55:24,483",INFO,"Epoch 83 | Val Loss: 0.0621 | Val IoU: 0.9101 (81/89)
"
"2025-10-16 22:55:24,483",INFO,"IoU未提升（当前:0.9101 最佳:0.9663），模型不保存
"
"2025-10-16 22:55:24,483",INFO,"Epoch 83 finished in 12.3s
"
"2025-10-16 22:55:35,127",INFO,"Epoch 84 | Train Loss: 0.0664
"
"2025-10-16 22:55:36,718",INFO,"Epoch 84 | Val Loss: 0.0682 | Val IoU: 0.8989 (80/89)
"
"2025-10-16 22:55:36,718",INFO,"IoU未提升（当前:0.8989 最佳:0.9663），模型不保存
"
"2025-10-16 22:55:36,718",INFO,"Epoch 84 finished in 12.2s
"
"2025-10-16 22:55:47,362",INFO,"Epoch 85 | Train Loss: 0.0641
"
"2025-10-16 22:55:48,861",INFO,"Epoch 85 | Val Loss: 0.0679 | Val IoU: 0.7079 (63/89)
"
"2025-10-16 22:55:48,862",INFO,"IoU未提升（当前:0.7079 最佳:0.9663），模型不保存
"
"2025-10-16 22:55:48,862",INFO,"Epoch 85 finished in 12.1s
"
"2025-10-16 22:55:59,448",INFO,"Epoch 86 | Train Loss: 0.0630
"
"2025-10-16 22:56:01,032",INFO,"Epoch 86 | Val Loss: 0.0638 | Val IoU: 0.9101 (81/89)
"
"2025-10-16 22:56:01,032",INFO,"IoU未提升（当前:0.9101 最佳:0.9663），模型不保存
"
"2025-10-16 22:56:01,032",INFO,"Epoch 86 finished in 12.2s
"
"2025-10-16 22:56:11,773",INFO,"Epoch 87 | Train Loss: 0.0639
"
"2025-10-16 22:56:13,420",INFO,"Epoch 87 | Val Loss: 0.0634 | Val IoU: 0.8876 (79/89)
"
"2025-10-16 22:56:13,420",INFO,"IoU未提升（当前:0.8876 最佳:0.9663），模型不保存
"
"2025-10-16 22:56:13,420",INFO,"Epoch 87 finished in 12.4s
"
"2025-10-16 22:56:24,146",INFO,"Epoch 88 | Train Loss: 0.0622
"
"2025-10-16 22:56:25,747",INFO,"Epoch 88 | Val Loss: 0.0686 | Val IoU: 0.8876 (79/89)
"
"2025-10-16 22:56:25,747",INFO,"IoU未提升（当前:0.8876 最佳:0.9663），模型不保存
"
"2025-10-16 22:56:25,747",INFO,"Epoch 88 finished in 12.3s
"
"2025-10-16 22:56:36,424",INFO,"Epoch 89 | Train Loss: 0.0642
"
"2025-10-16 22:56:38,175",INFO,"Epoch 89 | Val Loss: 0.0621 | Val IoU: 0.9213 (82/89)
"
"2025-10-16 22:56:38,175",INFO,"IoU未提升（当前:0.9213 最佳:0.9663），模型不保存
"
"2025-10-16 22:56:38,175",INFO,"Epoch 89 finished in 12.4s
"
"2025-10-16 22:56:48,819",INFO,"Epoch 90 | Train Loss: 0.0645
"
"2025-10-16 22:56:50,447",INFO,"Epoch 90 | Val Loss: 0.0595 | Val IoU: 0.9326 (83/89)
"
"2025-10-16 22:56:50,447",INFO,"IoU未提升（当前:0.9326 最佳:0.9663），模型不保存
"
"2025-10-16 22:56:50,448",INFO,"Epoch 90 finished in 12.3s
"
"2025-10-16 22:57:01,201",INFO,"Epoch 91 | Train Loss: 0.0602
"
"2025-10-16 22:57:02,953",INFO,"Epoch 91 | Val Loss: 0.0605 | Val IoU: 0.9663 (86/89)
"
"2025-10-16 22:57:02,954",INFO,"IoU未提升（当前:0.9663 最佳:0.9663），模型不保存
"
"2025-10-16 22:57:02,954",INFO,"Epoch 91 finished in 12.5s
"
"2025-10-16 22:57:13,727",INFO,"Epoch 92 | Train Loss: 0.0633
"
"2025-10-16 22:57:15,286",INFO,"Epoch 92 | Val Loss: 0.0595 | Val IoU: 0.9101 (81/89)
"
"2025-10-16 22:57:15,286",INFO,"IoU未提升（当前:0.9101 最佳:0.9663），模型不保存
"
"2025-10-16 22:57:15,286",INFO,"Epoch 92 finished in 12.3s
"
"2025-10-16 22:57:25,943",INFO,"Epoch 93 | Train Loss: 0.0620
"
"2025-10-16 22:57:27,572",INFO,"Epoch 93 | Val Loss: 0.0688 | Val IoU: 0.9438 (84/89)
"
"2025-10-16 22:57:27,572",INFO,"IoU未提升（当前:0.9438 最佳:0.9663），模型不保存
"
"2025-10-16 22:57:27,573",INFO,"Epoch 93 finished in 12.3s
"
"2025-10-16 22:57:38,196",INFO,"Epoch 94 | Train Loss: 0.0622
"
"2025-10-16 22:57:39,764",INFO,"Epoch 94 | Val Loss: 0.0651 | Val IoU: 0.8876 (79/89)
"
"2025-10-16 22:57:39,764",INFO,"IoU未提升（当前:0.8876 最佳:0.9663），模型不保存
"
"2025-10-16 22:57:39,764",INFO,"Epoch 94 finished in 12.2s
"
"2025-10-16 22:57:50,346",INFO,"Epoch 95 | Train Loss: 0.0627
"
"2025-10-16 22:57:51,973",INFO,"Epoch 95 | Val Loss: 0.0660 | Val IoU: 0.9326 (83/89)
"
"2025-10-16 22:57:51,973",INFO,"IoU未提升（当前:0.9326 最佳:0.9663），模型不保存
"
"2025-10-16 22:57:51,973",INFO,"Epoch 95 finished in 12.2s
"
"2025-10-16 22:58:02,575",INFO,"Epoch 96 | Train Loss: 0.0604
"
"2025-10-16 22:58:04,111",INFO,"Epoch 96 | Val Loss: 0.0571 | Val IoU: 0.8876 (79/89)
"
"2025-10-16 22:58:04,111",INFO,"IoU未提升（当前:0.8876 最佳:0.9663），模型不保存
"
"2025-10-16 22:58:04,112",INFO,"Epoch 96 finished in 12.1s
"
"2025-10-16 22:58:14,821",INFO,"Epoch 97 | Train Loss: 0.0609
"
"2025-10-16 22:58:16,392",INFO,"Epoch 97 | Val Loss: 0.0672 | Val IoU: 0.9888 (88/89)
"
"2025-10-16 22:58:16,402",INFO,"New best IoU: 0.9888 -> saved to ./checkpoints/20251016/best_iou_0.9888.pth
"
"2025-10-16 22:58:16,402",INFO,"Epoch 97 finished in 12.3s
"
"2025-10-16 22:58:27,052",INFO,"Epoch 98 | Train Loss: 0.0606
"
"2025-10-16 22:58:28,628",INFO,"Epoch 98 | Val Loss: 0.0659 | Val IoU: 0.9438 (84/89)
"
"2025-10-16 22:58:28,628",INFO,"IoU未提升（当前:0.9438 最佳:0.9888），模型不保存
"
"2025-10-16 22:58:28,628",INFO,"Epoch 98 finished in 12.2s
"
"2025-10-16 22:58:39,309",INFO,"Epoch 99 | Train Loss: 0.0644
"
"2025-10-16 22:58:40,971",INFO,"Epoch 99 | Val Loss: 0.0685 | Val IoU: 0.8539 (76/89)
"
"2025-10-16 22:58:40,971",INFO,"IoU未提升（当前:0.8539 最佳:0.9888），模型不保存
"
"2025-10-16 22:58:40,971",INFO,"Epoch 99 finished in 12.3s
"
"2025-10-16 22:58:51,615",INFO,"Epoch 100 | Train Loss: 0.0600
"
"2025-10-16 22:58:53,260",INFO,"Epoch 100 | Val Loss: 0.0654 | Val IoU: 0.9551 (85/89)
"
"2025-10-16 22:58:53,260",INFO,"IoU未提升（当前:0.9551 最佳:0.9888），模型不保存
"
"2025-10-16 22:58:53,260",INFO,"Epoch 100 finished in 12.3s
"
